88.5769 61.5797 3.80445
78.263 47.2393 0.897191
96.5421 45.8213 1.03055
62.2494 87.3581 0.886179
36.6917 30.926 0.081382
63.5341 7.43808 2.39031
51.8848 66.8329 0.0624974
3.42293 25.014 1.19588
39.4532 14.4057 2.16212
17.6082 53.3791 1.48354
67.7491 82.5546 4.38802
61.8066 28.1249 4.48048
66.8185 74.5283 0.401019
32.6386 58.0021 5.72482
22.1492 56.6408 4.8512
99.7137 60.7945 1.40279
11.663 87.2867 5.77054
9.69772 26.6469 1.2606
23.8604 41.9455 3.94034
62.8014 40.055 5.06041
85.3689 33.9257 5.17672
57.4181 80.0979 5.93827
29.2503 12.826 1.7611
49.8301 52.1089 0.279263
80.8787 15.6113 3.04155
92.674 86.8234 5.35619
90.9973 14.7775 5.17426
97.197 82.6944 1.03083
60.097 17.6781 3.52504
54.7416 70.2004 4.8943
72.0424 73.1407 5.84737
54.2779 14.9029 0.895153
68.2231 51.961 2.47991
11.4156 15.5583 5.1583
43.6899 21.601 1.23033
32.5816 41.7333 0.161261
56.0605 47.5776 4.0412
38.9489 12.8345 0.133167
26.0376 33.3105 2.81745
99.9087 55.7234 0.852117
29.7476 59.13 4.42017
71.1547 70.8494 2.56389
19.3806 10.071 3.91828
37.7824 93.9223 4.66206
71.2407 83.7811 1.98309
31.8455 78.4781 4.47431
97.5493 53.076 4.46428
64.0932 15.8393 1.87352
92.308 78.7936 5.72219
66.9457 80.5456 3.30577
81.7145 45.5063 6.16693
5.12648 34.5989 1.70409
35.7411 97.7952 1.87851
43.9974 42.8605 4.22229
31.7605 69.0073 2.13368
55.1265 95.5106 3.69345
72.8729 3.38792 2.38121
59.1973 38.1897 2.64121
59.7297 56.0988 4.10181
58.2464 10.0699 1.46103
15.2431 90.3896 1.78189
71.5635 16.548 5.81554
32.0757 67.3329 3.76799
54.5532 90.3108 1.99322
99.8359 40.9188 3.61332
26.446 53.4023 3.29837
88.3453 45.1697 4.69925
21.2058 79.4295 3.53338
64.6639 2.54561 1.37189
95.8364 91.5232 5.11231
80.4781 37.4846 2.03709
42.4029 8.64934 4.80355
64.131 55.2114 4.3525
21.7567 49.1305 2.61626
6.85047 19.9109 0.913484
21.1947 54.1363 5.34199
6.90887 33.3073 4.3035
98.601 27.4438 0.832436
77.1316 45.2432 2.02848
56.1521 70.6565 4.0039
10.1656 81.5398 6.20521
58.318 77.4755 3.23992
59.9893 83.8298 5.55387
4.5738 64.1625 3.41554
29.4838 65.0796 3.71114
98.5377 97.806 0.250863
41.0553 59.6914 4.09183
14.1993 49.0696 5.61318
94.7433 37.9879 5.24915
4.82481 99.702 5.49661
8.51527 32.0961 3.53046
73.1663 43.6661 5.36394
42.5964 18.6976 5.00031
79.2777 70.506 6.26772
52.5199 37.9945 1.36411
96.851 60.1077 3.19348
69.4391 32.1155 4.53067
13.0771 2.22822 5.86096
71.6714 53.3494 6.21729
70.0334 70.7483 3.85311
28.5178 38.8167 5.32236
27.7474 90.3206 0.209089
41.0782 13.677 5.52704
70.1166 22.8861 1.86389
46.2736 29.9508 5.94033
31.7998 64.3584 6.25172
40.1122 94.5909 5.59432
5.46803 3.79057 5.02794
64.6769 73.8999 2.2335
24.5847 47.0089 4.72195
61.2801 99.6923 1.32502
17.255 5.24209 5.05127
83.5749 9.843 1.73046
92.6546 3.58669 2.76848
77.3999 12.6879 5.73568
21.589 37.3283 0.250897
90.6076 2.29595 3.12409
40.1141 43.2063 6.14346
43.6926 74.1753 4.49565
88.331 74.4526 0.0711931
1.89367 89.2158 1.84377
51.6868 65.103 3.57102
52.8087 45.1458 0.484903
68.5928 81.8379 0.733748
6.73905 80.9821 3.50415
56.2809 2.0032 1.09881
56.0459 34.7074 3.75241
82.5675 71.1252 4.01316
21.9458 6.69642 2.74167
50.3109 62.653 6.03067
37.6354 62.7116 2.05014
43.5194 32.981 2.01813
87.1785 7.79137 5.50304
23.3086 99.2466 5.55242
31.1104 40.9953 6.05292
26.6859 20.4403 4.70114
92.5164 39.0775 6.13141
32.4347 95.953 2.09366
57.1895 67.3773 5.75731
96.963 32.5112 0.418583
22.3557 83.1736 1.14067
42.8295 5.4744 5.9785
28.1498 20.2866 5.68516
12.8813 19.2606 2.18201
62.4473 93.5301 5.7767
13.3311 54.7715 2.50339
93.297 46.2496 6.22328
28.7692 11.2086 1.69529
24.0017 52.1016 5.51477
89.6375 76.8439 4.70151
17.9876 38.787 2.63398
93.7812 81.6615 0.62459
69.7717 63.5144 4.46636
52.4696 77.2679 2.92745
17.7644 73.9941 1.03085
48.0269 80.6855 5.73691
21.2769 3.38675 4.68073
98.3935 79.3697 6.1039
82.7937 0.562361 4.62313
4.51007 46.9964 4.59874
58.6615 67.9907 5.55704
8.56075 94.0242 3.65781
25.3947 77.3313 4.72364
54.7249 60.5128 0.995652
8.875 31.1778 6.09761
38.8525 64.9199 4.3684
61.49 69.6774 3.38647
60.1663 89.9783 2.56702
95.3116 72.627 4.36005
54.843 82.3575 0.437872
72.6491 79.6904 0.759297
93.8724 30.4255 5.12128
47.9484 32.2293 4.87211
40.5974 56.1922 2.843
42.7291 60.9855 1.53409
40.5159 74.8522 2.79752
22.5953 65.0185 3.15094
88.0819 2.70856 5.76023
30.3458 61.9409 4.60307
75.9096 91.466 0.515781
90.1815 5.60845 0.183972
49.3766 54.9344 0.436676
96.1376 44.8822 6.00482
78.5714 76.4616 5.27014
87.3373 66.9732 5.58359
54.2917 42.2407 5.5406
4.53031 9.55856 0.800715
72.7903 31.9349 4.89031
42.0191 48.8105 2.46561
69.9373 55.8922 3.48219
93.3986 6.25972 4.21738
40.0074 45.0873 0.852259
57.5898 0.174089 2.96656
0.256622 97.9024 3.74193
85.5105 4.12887 2.38808
49.2536 50.0251 0.694742
22.5986 46.8338 0.495733
94.7443 79.859 4.56181
86.4528 99.7301 5.22033
71.9363 63.7534 0.404912
53.4977 97.574 5.28257
48.3692 68.2361 3.16553
13.0374 64.4193 2.47833
95.8986 75.4047 3.21768
73.9436 46.0407 0.945558
90.4864 47.8255 3.29101
18.6747 49.919 4.47669
54.7838 43.7684 6.26289
54.6844 73.9474 1.87512
57.7282 2.36555 4.97891
24.1517 50.0003 0.833142
23.211 9.4606 0.842652
53.6423 19.3041 5.38799
96.1822 47.8095 5.53178
22.7749 42.458 0.0848948
93.8649 49.8785 1.60562
97.2636 47.1175 2.53469
11.4413 94.2956 2.39968
29.9365 15.6252 4.39904
72.0742 60.1132 0.319945
85.6564 95.0499 0.707638
2.1203 41.6246 3.40688
98.7628 4.78815 1.77844
73.7994 20.9897 4.8108
55.8671 80.9818 3.17677
41.6743 52.0419 3.16742
99.8881 22.3531 1.09493
72.4409 60.4391 4.27225
65.4665 50.9487 5.85007
30.7001 93.323 2.99206
60.1431 24 3.60042
69.0639 40.2853 5.51822
92.8646 78.497 0.654502
61.297 16.6403 3.42567
85.618 49.7141 0.5421
80.6045 29.2191 1.6711
1.4126 3.97945 5.17807
7.67558 72.9228 4.56241
72.4515 66.7766 5.66041
55.6775 2.1754 5.99014
46.5556 14.5244 4.30761
5.68336 76.6867 1.35437
74.0714 1.01989 3.39589
40.1826 41.1372 5.69133
10.7094 88.4698 1.08111
59.8731 5.0074 1.72117
41.0712 17.9343 3.3148
36.1935 32.5711 3.21132
97.9596 90.5719 5.78299
50.3213 13.0405 1.56912
97.1855 22.1418 1.27008
75.3042 15.1244 1.01716
14.6737 91.5596 2.55012
60.2288 9.9114 2.38979
43.9512 91.8936 5.64064
78.1976 47.7423 5.17586
25.9227 44.2228 4.6678
20.4725 57.7142 0.169812
47.6272 77.9536 2.65603
73.6733 33.4221 4.53906
27.0664 63.9169 1.15053
95.9034 72.6615 2.18308
40.6298 33.1486 3.37803
91.0984 2.33082 0.648844
65.5795 16.0707 5.488
9.30708 29.4958 3.77917
95.7035 18.8356 4.19498
34.8873 88.7827 1.6837
90.1953 97.7275 4.68766
4.53936 96.9633 6.17691
49.7864 90.1742 0.653874
88.1452 79.7876 4.73224
83.4178 54.3082 0.925622
44.3781 28.3046 4.88373
65.7064 42.2253 6.25953
59.0054 87.9932 2.21884
22.1045 15.36 2.9308
57.7734 32.3425 2.70613
39.5585 90.4378 0.325493
40.1651 46.0946 2.11491
32.3224 63.605 4.77002
50.6333 0.516983 2.28488
17.5135 52.6136 4.71858
28.277 71.3747 0.20209
77.8848 39.1808 1.00497
46.5826 15.7213 3.88807
80.0513 71.7272 4.89083
49.3401 53.042 4.16977
10.3102 58.4477 1.16621
1.88845 88.6584 4.90608
76.6104 67.4194 0.173757
69.79 51.862 4.47999
64.3974 93.361 4.77052
22.5223 95.9429 4.8881
58.4019 16.4839 1.71033
98.2826 21.1405 0.944872
37.8559 56.9007 4.36691
88.0011 74.4475 0.326061
34.7524 50.6582 5.71093
84.3915 19.4921 4.61344
27.8493 37.6876 3.87865
70.631 32.2665 1.81526
18.9285 90.4781 4.43864
78.9774 31.9021 1.25456
61.6363 66.811 1.54663
19.2728 12.748 6.19531
45.9524 51.4914 3.85462
31.8988 29.1377 5.13575
47.8155 47.9267 3.3209
88.7721 43.2775 3.67376
24.5533 42.3786 4.22276
99.3493 0.175195 2.10302
17.695 0.545917 1.8419
86.6642 88.1075 0.133697
73.3177 81.3773 6.16449
47.6589 92.0999 6.00881
62.0924 40.6768 3.32039
76.3901 73.4603 0.938475
88.9196 70.5162 1.88308
45.5807 88.3833 0.798954
8.53666 56.5805 0.140161
35.7014 24.581 3.69696
63.5544 36.191 1.8799
29.1534 4.73874 1.23284
88.8032 89.2801 4.59954
32.2703 79.0778 4.11094
74.6678 40.665 5.18129
12.6461 14.8994 5.005
2.3733 36.2128 0.153877
71.3204 53.3758 3.46513
76.9198 4.71884 0.511695
76.0719 73.4063 3.87866
49.0685 21.9673 3.0799
2.13805 10.6488 4.54746
78.7538 24.0977 2.07414
68.7967 84.417 3.37974
11.9055 86.5661 4.48452
41.2304 99.3011 3.70233
76.6042 0.580981 3.62814
16.9621 48.9693 5.04369
23.5977 8.6631 3.71262
33.51 40.0079 4.7165
67.9459 0.602051 0.638757
94.2862 63.2402 1.25632
60.6573 69.7712 4.23447
96.9153 5.56482 2.19757
60.1023 37.5008 2.63528
93.4724 83.8555 4.89529
1.35251 78.5335 2.52721
11.0994 25.0503 2.26857
45.3564 94.6745 2.20231
85.6846 66.4681 0.0240507
85.4212 63.1503 4.14995
21.4273 66.7833 6.00313
70.4155 92.2322 3.52484
32.6373 92.3951 5.63926
2.49969 51.5301 4.9044
77.0608 91.4246 1.84541
84.3427 79.3886 4.05459
11.4384 95.8178 0.218581
63.6366 13.8486 5.85773
31.2702 9.59591 0.462167
29.1053 53.604 2.5946
55.1179 61.7391 0.798575
99.1351 49.1348 0.192144
7.28532 0.135587 4.12567
11.2002 98.1732 5.7932
54.3992 83.5154 6.07392
94.4163 30.2459 1.34795
79.5928 69.3113 4.05904
70.4105 44.4581 0.236664
64.1619 79.8533 5.77942
96.5515 28.029 3.32853
58.2374 50.7337 2.81323
36.3798 46.5417 0.305566
47.4192 58.0093 4.04131
25.7781 39.5715 3.87495
85.6204 47.8591 5.68675
64.1157 56.0906 3.9039
1.02154 99.8428 1.76192
65.7328 72.8182 5.62972
82.0627 8.15445 3.83091
70.9979 83.5489 3.55738
12.3142 39.602 1.58415
52.4647 24.337 3.438
50.9614 85.9467 4.63282
15.5295 92.235 2.15313
79.7724 3.12519 0.688014
90.655 57.0742 4.84607
10.8404 88.8409 2.06943
17.4699 63.3621 5.96506
36.8935 13.5187 5.99906
16.9823 67.7228 2.43126
80.5926 36.7094 1.55989
60.3873 91.9173 2.52433
96.8839 55.47 1.76321
44.8197 73.0139 6.05064
40.2767 41.5309 0.932294
13.9796 16.6885 0.447611
53.438 52.9451 3.04288
62.4778 22.7904 2.91372
69.2077 98.5307 4.32329
23.1244 55.3198 0.58607
81.9629 87.0193 0.930124
64.0827 54.6918 5.51531
30.6822 57.6358 1.6496
99.806 65.6779 5.01205
99.7107 98.5586 2.22826
65.9919 9.79603 0.790584
41.1124 58.0049 2.96261
75.4501 95.6965 5.99136
49.6353 9.72359 0.556517
59.9703 76.3215 0.314605
36.4716 85.523 3.12517
0.404303 61.1909 0.897684
16.1367 38.6553 4.79091
2.16381 89.3443 6.18774
74.6373 67.5521 5.88836
98.7701 16.7475 5.57284
79.2909 8.22331 5.33888
29.9152 42.7782 2.99866
61.9794 66.4868 3.24652
5.75826 56.5537 2.5444
74.5381 81.0612 3.99046
25.4071 89.4148 2.11603
2.29528 18.178 4.3694
38.2491 57.5292 3.12152
7.06931 13.9578 3.83636
34.3162 82.2606 6.15999
43.1486 61.7768 6.11707
74.3275 25.1782 0.619426
22.2413 95.8833 1.98972
16.2899 80.8742 5.27438
22.0397 45.5118 3.21029
8.13894 85.7204 3.46874
10.013 99.887 5.51237
49.8579 62.7524 1.30466
65.4109 39.9464 2.32987
3.44005 99.7878 5.37795
30.5084 54.6563 0.553915
70.8916 15.1578 2.83477
60.4225 20.2144 0.223613
41.6339 62.5593 0.635956
10.6867 82.579 6.01285
23.7245 62.9039 4.17408
25.7065 37.4279 3.98976
3.39779 85.5322 0.847696
84.16 32.8446 4.52879
12.0453 87.2302 5.99673
0.43565 37.843 3.85856
5.89626 52.2823 5.44745
73.7988 97.5018 3.8986
34.5738 1.53256 1.61571
27.7808 69.2943 2.48588
6.38913 28.0678 5.72109
80.6648 50.6902 0.251834
74.1024 57.0979 2.02927
23.8652 63.7826 5.53201
61.5402 48.8294 0.748005
87.9347 18.7447 4.70868
49.1841 33.8371 1.09147
84.7348 87.6402 6.05055
26.5241 58.4976 4.71954
61.9706 43.7685 2.93215
74.808 66.4468 1.49777
94.5708 76.2715 2.58082
88.2027 26.2576 0.847582
83.7962 47.3556 1.36885
93.0799 9.47263 1.06955
89.0158 47.2463 1.36598
5.79056 42.8628 5.35749
8.81777 3.40474 5.08998
28.0525 35.272 1.80409
61.4843 81.8138 5.66728
73.7308 77.3781 2.8564
57.9317 77.3048 0.774244
43.5733 19.2064 0.454869
62.5633 16.0845 2.73923
95.1109 81.0921 2.26136
22.8631 98.401 1.87415
50.5506 28.5942 4.5885
82.4561 6.13531 1.44212
13.8564 92.1912 4.06465
11.3924 55.3141 5.71438
18.1992 44.5883 4.55529
16.0582 39.1058 1.40735
60.7176 96.5406 6.06301
56.0659 99.5539 0.092022
91.0274 37.4651 2.64032
90.2307 18.0556 4.76832
54.4878 82.6011 1.66083
46.3433 79.3706 0.0493583
56.0238 71.9023 0.626547
6.29717 42.4405 0.74821
33.1623 11.7459 4.87712
94.7334 11.6948 3.88969
35.8694 4.65501 2.16621
27.8033 20.9775 1.7759
42.1729 22.7808 2.59184
60.7945 69.7155 2.81975
88.9507 62.3986 3.88831
40.0286 1.93816 1.22977
10.0333 49.4419 3.46942
47.3051 76.4948 4.15184
43.2528 13.2429 6.1397
90.7849 70.5504 5.24243
81.6052 31.4866 0.0899221
20.6962 38.1667 4.96229
60.5594 72.2614 0.372729
9.50934 40.2669 2.73296
28.3921 47.7581 2.05468
76.8333 26.2129 5.50791
85.6378 90.1792 0.917454
93.1712 21.0511 3.92285
4.38215 58.1325 3.70096
7.1219 32.9722 3.74265
75.831 74.9017 0.250721
73.8185 93.38 1.55854
32.9804 85.9093 0.768922
97.7901 45.8392 6.05966
2.86577 44.7462 0.64657
6.84164 37.7606 3.74787
12.7882 21.8524 1.46637
77.1619 6.96434 0.950785
36.9148 44.6647 4.38706
45.878 26.1205 4.31965
93.2319 55.8519 3.68663
44.1959 26.1326 0.427107
75.558 1.86176 6.12199
52.9237 21.8059 4.30061
17.718 53.9594 1.51879
91.8699 24.4354 3.31189
77.5158 18.7577 5.90953
93.4906 17.741 0.178135
50.3899 50.0869 0.216804
83.3642 63.3613 0.27825
49.4391 77.3194 4.76847
79.5284 33.9508 1.01111
94.2057 64.9301 2.84211
43.309 5.24264 1.80344
60.172 62.4664 1.04662
86.754 32.6702 2.15409
18.8396 4.56494 4.48822
25.0453 59.1626 0.476877
41.4616 83.4262 3.84405
74.0864 15.1774 5.64407
48.2098 67.3235 4.40486
35.8654 86.2745 0.404219
32.4891 69.8935 0.165559
3.2166 80.8237 1.87691
72.8719 64.6314 2.70111
31.0015 61.2447 2.01224
42.8915 45.7763 1.89351
51.6501 33.8301 1.63406
83.5777 57.445 3.27182
92.3283 31.8092 0.592897
86.5819 7.65748 1.31574
84.2605 62.787 0.318011
96.3488 30.2082 3.23139
92.6471 61.0125 2.24493
95.4766 19.5601 2.90631
34.0692 15.7189 5.47944
80.8003 61.843 5.1989
92.2167 84.0333 2.42292
22.1734 65.9257 1.66469
82.9004 56.6399 6.23768
14.382 92.9226 6.28317
6.53303 18.3454 3.9795
46.0652 62.5684 5.11599
15.7784 5.69412 2.3735
88.1934 42.4647 2.67738
87.4032 87.6341 5.18841
68.4601 69.6928 4.40529
20.8954 29.4863 5.18895
65.1958 54.9083 4.16426
41.6724 65.9249 5.93148
92.242 18.428 5.52945
55.5962 65.8115 2.23093
90.6689 30.1657 1.90055
34.318 71.4742 2.21892
87.0071 90.3706 3.54016
55.2437 77.1573 3.85024
36.3606 90.9375 4.93478
53.3506 56.0608 3.83495
48.5688 31.8244 5.12657
57.1492 7.32881 3.42653
59.2007 12.0297 0.179703
55.0308 61.1077 3.51422
94.4646 18.2497 2.25059
43.5104 43.4818 6.01678
59.4441 36.1198 0.649276
97.7453 72.5599 2.23208
66.762 58.3519 1.01727
54.9832 46.6927 1.44028
11.9009 8.09466 4.94329
30.6984 87.7371 0.54004
74.5068 11.058 0.53909
96.6251 49.5752 4.22454
11.9968 8.1789 3.80526
4.57848 95.5349 3.7811
40.1931 11.3278 2.74671
6.78124 64.7048 6.07037
96.7371 59.1146 0.521464
71.2324 19.9921 4.21104
11.9018 1.98176 5.84882
62.2364 32.6292 4.72057
56.3659 84.687 4.71938
32.8079 97.7246 2.19532
75.9515 51.4085 5.22043
2.35486 79.0376 1.81428
71.7053 86.8405 1.65116
88.5634 40.6931 0.545354
3.3712 50.9522 3.96608
70.1811 23.8371 4.64362
44.235 28.8264 5.07014
87.943 26.6832 0.658028
11.879 86.4722 1.03948
93.7709 77.999 2.312
9.36355 18.0138 5.50483
89.2409 62.5473 3.51932
7.75388 63.2005 3.51905
60.5794 80.1642 0.343125
36.7444 99.346 4.08246
56.7004 10.5678 3.04296
56.6572 51.9314 1.68835
9.54357 9.89479 5.51635
64.8184 78.6133 1.65085
58.3636 48.6443 3.76068
58.6102 71.5401 5.35988
86.2437 99.6346 0.748572
25.7436 94.1823 2.47885
93.241 65.5795 0.643902
34.2092 97.8023 0.358907
23.42 25.8559 0.0185489
17.4182 88.237 1.10396
71.2862 95.9039 4.48654
93.8098 53.7473 1.94342
16.873 1.94713 2.90175
75.1275 86.8548 1.37876
22.0071 13.3455 3.38998
22.3116 99.4149 1.20107
98.7981 46.0692 2.26206
36.8946 14.999 3.4719
44.5753 31.6978 1.81107
58.8712 42.0219 4.80167
39.2622 70.1417 1.47484
63.777 71.2053 3.62681
20.9726 41.6182 1.20629
2.13011 11.4216 4.46148
25.2681 1.07339 0.102465
76.5528 70.1004 1.71652
88.975 50.5031 3.76366
42.9259 86.2346 4.75661
91.2106 80.4886 3.46968
1.72863 75.9896 2.30259
72.9984 98.1819 3.97799
29.5434 56.5328 5.83177
5.36403 56.8333 1.62962
2.91589 35.2132 5.62205
24.1392 35.4015 4.32214
24.1399 37.0923 6.08152
10.2118 15.2709 0.612684
69.6267 27.6787 2.27364
70.5107 59.631 1.36203
18.6533 45.4663 1.0643
19.7686 94.8723 0.215581
72.0482 60.4434 5.16615
11.406 31.1425 5.6181
73.7848 50.1372 5.96444
77.4447 88.5024 4.53876
65.2291 45.1385 1.91424
63.3537 67.3941 2.13546
20.4966 81.8751 5.35382
90.3738 70.5387 0.200626
76.9777 19.9747 4.66305
27.1016 45.3216 0.930517
96.9405 23.3262 3.9265
0.692386 87.9079 6.03715
14.685 33.232 0.855524
6.10851 68.8584 4.40956
73.9742 58.6457 5.9295
71.6972 23.4418 3.10032
96.2714 82.3381 2.12022
3.748 77.8202 1.03705
71.1691 73.8267 5.30216
52.2335 11.7753 0.64136
8.34205 69.7557 5.18171
81.1454 85.8251 2.43117
68.5486 67.6359 1.16748
3.38425 34.9554 0.920945
27.7873 21.1485 4.66148
76.6532 1.67392 4.30644
35.698 80.4214 0.498026
40.9825 16.7945 5.22735
47.6422 87.9514 5.6823
11.6601 17.2918 4.33433
73.5797 76.6655 4.76673
38.1677 73.0763 3.41317
95.7855 10.2762 5.72326
75.2072 1.85778 4.49958
68.6838 54.1316 0.302685
97.013 13.3977 4.34088
42.4602 86.3232 1.22428
61.4805 44.606 0.72042
58.102 28.7385 2.54617
10.8329 83.3613 3.23995
64.3194 18.167 2.6207
85.4717 69.8743 0.660242
17.3315 91.6457 3.35358
36.624 22.6679 4.6439
72.9574 99.8947 3.02131
5.02712 71.1176 5.45659
26.1083 11.9076 0.117372
76.5788 66.7318 4.78585
49.5722 31.5641 2.91767
47.1411 14.6178 4.0848
12.4666 96.0194 5.46782
67.4242 90.2576 3.40141
84.4458 70.2416 0.831738
41.2608 50.0054 4.39335
45.6968 73.5674 0.668116
61.4023 6.48139 5.73781
26.7679 73.8429 1.51369
87.9801 2.14925 1.16873
5.49279 98.2821 4.20432
52.2363 41.4206 3.73422
17.9354 55.4583 0.162117
50.3388 58.0144 5.53776
33.497 8.34492 2.67869
90.2386 36.1167 5.6438
92.3697 79.2152 5.45914
21.1404 29.0192 4.50815
12.5977 0.246422 1.61786
83.253 76.4659 1.09982
67.6919 76.9224 3.3893
86.9877 17.9675 3.4533
89.3211 72.2396 2.1707
7.33517 36.4633 1.19239
99.2879 77.6556 6.26848
58.4969 26.1911 3.49647
22.9904 28.8408 5.36263
16.4461 25.2335 1.97364
29.7641 18.5302 0.839278
50.4261 92.7153 2.13218
71.3924 63.7927 1.98915
67.733 36.9748 3.76575
81.6529 50.3155 1.68082
39.8665 17.5775 3.91846
10.5369 81.0864 5.26572
29.0367 81.2007 1.25287
44.1954 8.3632 1.19196
66.0459 31.7699 4.81
64.7633 5.22057 2.43779
23.772 87.0642 2.58144
72.9971 72.6601 5.9882
30.0706 34.6885 3.51141
95.4054 21.9431 0.143301
33.0541 72.3827 3.09311
57.2378 57.6106 0.786435
77.7009 98.9603 6.05034
38.097 51.0425 2.14917
3.13286 58.965 1.33054
3.09152 71.2008 0.0855665
35.0343 93.6515 4.51708
67.6653 49.578 4.19495
81.8434 89.9803 3.21394
98.9374 31.82 1.81876
